z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
1.3516896120150188,2.1451728417870894,2.143933161441767,-1.0002878404179796,0.15113470599342324,0.9285982478097623,67.34203709214673
1.355444305381727,2.1495313226930515,2.148293936469839,-1.0002833048498134,0.15052153958597425,0.9310387984981227,67.34203418502268
1.3591989987484354,2.1538948636832087,2.1526597690142206,-1.0002788285142183,0.14991139867602393,0.9334793491864831,67.34203196970388
1.362953692115144,2.1582634920226327,2.1570306862577278,-1.0002744112792412,0.14930428832493897,0.9359198998748436,67.3420301381208
1.3667083854818523,2.162637137122701,2.1614066175825366,-1.0002700518816987,0.14870015548704466,0.9383604505632042,67.34202830653773
1.3704630788485606,2.167015790574975,2.165787554520735,-1.0002657497870766,0.14809898435767396,0.9408010012515646,67.34202647495465
1.374217772215269,2.1713994643053582,2.1701735089283583,-1.000261504690561,0.14750077112538618,0.9432415519399251,67.3420252959867
1.3779724655819774,2.1757881967029227,2.1745645191092846,-1.0002573165759794,0.14690552732093579,0.9456821026282856,67.3420245033669
1.381727158948686,2.1801819121118062,2.1789605093895097,-1.0002531841473548,0.14631319768779802,0.9481226533166459,67.3420237107471
1.3854818523153942,2.1845806022559513,2.1833614714383613,-1.0002491068748653,0.14572376673244983,0.9505632040050064,67.3420229181273
1.3892365456821025,2.1889842734854055,2.187767411543383,-1.0002450843892199,0.14513722747782093,0.9530037546933667,67.34202274063796
1.392991239048811,2.193392975164673,2.192178378979825,-1.0002411167817888,0.14455359764947012,0.9554443053817273,67.34202295138668
1.3967459324155194,2.1978066266369796,2.196594293083829,-1.0002372027295607,0.1439728199027506,0.9578848560700877,67.34202316213542
1.4005006257822277,2.2022252197563956,2.2010151456594533,-1.0002333417085583,0.1433948790525857,0.9603254067584481,67.34202337288414
1.4042553191489362,2.2066487553706864,2.205440937499585,-1.0002295332909827,0.14281976509585678,0.9627659574468086,67.34202416345839
1.4080100125156445,2.211077293674701,2.20987172870477,-1.0002257776676058,0.14224750168634326,0.9652065081351691,67.3420253438313
1.4117647058823528,2.2155107490754453,2.214307433685942,-1.000222073493912,0.14167802950965752,0.9676470588235294,67.3420265242042
1.4155193992490613,2.2199491135548786,2.2187480443794,-1.000218420252829,0.1411113336861951,0.9700876095118899,67.3420277045771
1.4192740926157696,2.224392382530302,2.2231935561554104,-1.0002148174638494,0.14054740132190832,0.9725281602002505,67.34202943063501
1.423028785982478,2.228840626885237,2.2276440397972617,-1.0002112654091362,0.1399862617401284,0.9749687108886109,67.34203154713995
1.4267834793491865,2.233293756153555,2.232099404853688,-1.0002077627279606,0.13942785377085848,0.9774092615769713,67.3420336636449
1.4305381727158948,2.237751762442887,2.236559643390767,-1.0002043089111246,0.13887216283674417,0.9798498122653317,67.34203578014984
1.4342928660826033,2.242214637891469,2.2410247475061595,-1.000200903451506,0.13831917443433459,0.9822903629536921,67.34203840896053
1.4380475594493116,2.246682457689285,2.2454947922875714,-1.000197546653365,0.1377689198533061,0.9847309136420526,67.34204142766765
1.44180225281602,2.2511551328024644,2.2499696887221625,-1.0001942372062493,0.13722133963038913,0.9871714643304131,67.34204444637476
1.4455569461827285,2.255632653380822,2.2544494269236237,-1.0001909745892297,0.13667641833625022,0.9896120150187736,67.34204746508186
1.4493116395494368,2.2601150116855306,2.258933999116374,-1.00018775830414,0.13613414176536603,0.9920525657071341,67.34205096488346
1.453066332916145,2.264602277077272,2.2634234745643673,-1.0001845885792076,0.13559453758797313,0.9944931163954945,67.34205485393423
1.4568210262828536,2.269094372015112,2.2679177757454654,-1.000181464249516,0.13505755349610277,0.9969336670838549,67.342058742985
1.460575719649562,2.273591281355319,2.2724168874877715,-1.0001783847530357,0.13452317142392167,0.9993742177722154,67.34206263203578
1.4643304130162702,2.2780929974798303,2.276920802140072,-1.000175349601329,0.13399137746014997,1.0018147684605758,67.34206697240646
