H0,theta_star,r_s_Mpc,D_M_Mpc,model
68.48080133555926,0.010379446286091611,143.5133284971061,13826.684443602066,lcdm
68.52253756260434,0.010380680123562367,143.513328497077,13825.04101743067,lcdm
68.56427378964942,0.0103819136504236,143.51332849704787,13823.398395457882,lcdm
68.60601001669448,0.010383146866885,143.51332849701873,13821.756576970532,lcdm
68.64774624373956,0.010384379773156004,143.51332849698957,13820.115561256409,lcdm
68.68948247078464,0.010385612369445803,143.5133284969604,13818.475347604233,lcdm
68.73121869782972,0.010386844655963347,143.51332849693122,13816.835935303667,lcdm
68.7729549248748,0.010388076632917338,143.51332849690203,13815.197323645314,lcdm
68.81469115191987,0.010389308300516247,143.51332849687282,13813.559511920694,lcdm
68.85642737896494,0.010390539658968287,143.51332849684354,13811.922499422277,lcdm
68.89816360601002,0.010391770708481447,143.51332849681432,13810.286285443453,lcdm
68.9398998330551,0.010393001449263448,143.51332849678502,13808.650869278557,lcdm
68.98163606010017,0.010394231881521797,143.51332849675566,13807.016250222829,lcdm
69.02337228714524,0.01039546200546375,143.5133284967264,13805.382427572456,lcdm
69.06510851419031,0.010396691821296322,143.51332849669706,13803.74940062453,lcdm
69.10684474123539,0.010397921329226284,143.51332849666773,13802.117168677083,lcdm
69.14858096828047,0.01039915052946017,143.51332849663834,13800.485731029057,lcdm
69.19031719532555,0.010400379422204287,143.51332849660895,13798.85508698031,lcdm
69.23205342237061,0.010401608007664676,143.51332849657956,13797.225235831642,lcdm
69.27378964941569,0.01040283628604718,143.51332849655014,13795.596176884723,lcdm
69.31552587646077,0.01040406425755736,143.5133284965207,13793.967909442188,lcdm
69.35726210350585,0.01040529192240058,143.51332849649125,13792.340432807543,lcdm
69.39899833055092,0.010406519280781932,143.51332849646175,13790.713746285237,lcdm
69.44073455759599,0.010407746332906304,143.51332849643228,13789.087849180602,lcdm
69.48247078464107,0.01040897307897832,143.5133284964028,13787.4627407999,lcdm
69.52420701168614,0.010410199519202386,143.51332849637328,13785.838420450278,lcdm
69.56594323873122,0.010411425653782669,143.51332849634372,13784.2148874398,lcdm
69.6076794657763,0.010412651482923098,143.51332849631422,13782.592141077437,lcdm
69.64941569282136,0.010413877006827365,143.51332849628457,13780.970180673043,lcdm
69.69115191986644,0.010415102225698943,143.51332849625499,13779.34900553739,lcdm
69.73288814691152,0.010416327139741053,143.51332849622534,13777.728614982136,lcdm
69.7746243739566,0.010417551749156704,143.51332849619575,13776.109008319838,lcdm
69.81636060100166,0.010418776054148642,143.51332849616608,13774.490184863957,lcdm
69.85809682804674,0.010420000054919415,143.5133284961364,13772.872143928822,lcdm
69.89983305509182,0.010421223751671316,143.51332849610677,13771.254884829688,lcdm
69.9415692821369,0.010422447144606413,143.51332849607704,13769.638406882665,lcdm
69.98330550918197,0.010423670233926548,143.5133284960473,13768.022709404777,lcdm
70.02504173622705,0.010424893019833325,143.51332849601758,13766.407791713924,lcdm
70.06677796327212,0.01042611550252813,143.51332849598785,13764.793653128883,lcdm
70.1085141903172,0.010427337682212096,143.51332849595806,13763.180292969335,lcdm
